[2017-02-08 05:52:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"https://newtype.com.au/mens/bottoms.html","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"identifier":"Magento\\ConfigurableProduct\\Model\\Product\\Type\\Configurable2_0"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_119","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_120","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_121","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_122","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2","catalog_product_119","catalog_product_120","catalog_product_121","catalog_product_122"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-13 20:45:29] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/catalog/product/save/id/2/type/configurable/store/0/set/9/key/cb2cab17f8c3b4c4cf5e087a0764f8c1124b9e2c9276e6d6238574bb74d53bcb/","invalidateInfo":{"tags":["catalog_product_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
